DATE,YEAR,WEEK,% WEIGHTED ILI,REGIONAL ILI BASELINE,ABOVE BASELINE,IS FLUWEEK,AGE 0-4,AGE 5-24,AGE 25-64,AGE 65,ILITOTAL,NUM. OF PROVIDERS,TOTAL PATIENTS,TOTAL SPECIMENS,A (Subtyping not Performed),A (2009 H1N1),A (H1),A (H3),B,Bvic,Byam,AVG WIND SPEED MONTHLY,COOLING DAYS MONTHLY,HEATING DAYS MONTHLY,PRECIPITATION MONTHLY,AVG TEMP MONTHLY,POPULATION,VAXEFFECTIVENESS,VACCINERATENATIONAL,AWND,PRCP,TAVG
2008-06-22,2008,25,0.419145,1.4,0,0,8,6,12,1,27,61,13022,80,0,0,0,0,0,0,0,2.8,85.2,17.0,121.9,20.6,14340115,37,31.7,2.837142857142857,3.6238095238095234,20.6
2008-06-29,2008,26,0.562599,1.4,0,0,11,7,6,0,24,59,12569,81,0,0,0,0,0,0,0,2.8,133.7,3.1,156.9,22.6,14340115,37,31.7,2.4378571428571427,4.4642857142857135,22.6
2008-07-06,2008,27,0.423335,1.4,0,0,6,11,7,1,25,61,11089,63,0,0,0,0,0,0,0,2.8,133.7,3.1,156.9,22.6,14340115,37,31.7,2.4314285714285715,2.7142857142857144,22.6
2008-07-13,2008,28,0.297528,1.4,0,0,7,16,5,1,29,60,13222,72,0,0,0,0,0,0,0,2.8,133.7,3.1,156.9,22.6,14340115,37,31.7,3.468571428571429,0.22142857142857145,22.6
2008-07-20,2008,29,0.234993,1.4,0,0,13,10,8,0,31,58,12944,53,0,0,0,0,0,0,0,2.8,133.7,3.1,156.9,22.6,14340115,37,31.7,2.3742857142857146,4.711904761904762,22.6
2008-07-27,2008,30,0.585132,1.4,0,0,14,8,9,0,31,59,13132,70,0,0,0,0,0,0,0,2.8,133.7,3.1,156.9,22.6,14340115,37,31.7,2.922857142857143,13.733333333333334,22.6
2008-08-03,2008,31,0.410196,1.4,0,0,9,9,7,0,25,57,12830,57,0,0,0,0,0,0,0,2.5,62.8,19.4,97.0,19.7,14340115,37,31.7,2.225714285714286,5.038095238095238,19.7
2008-08-10,2008,32,0.17845,1.4,0,0,1,7,7,2,17,56,11626,67,0,0,0,0,0,0,0,2.5,62.8,19.4,97.0,19.7,14340115,37,31.7,2.451428571428571,9.423809523809522,19.7
2008-08-17,2008,33,0.316313,1.4,0,0,6,9,3,1,19,57,11775,64,0,0,0,0,0,0,0,2.5,62.8,19.4,97.0,19.7,14340115,37,31.7,2.282857142857143,2.4880952380952377,19.7
2008-08-24,2008,34,0.307538,1.4,0,0,7,16,6,3,32,58,13518,64,0,0,0,0,0,0,0,2.5,62.8,19.4,97.0,19.7,14340115,37,31.7,2.708571428571428,0.6071428571428571,19.7
2008-08-31,2008,35,0.375332,1.4,0,0,8,15,12,1,36,58,13940,80,0,0,0,0,0,0,0,2.7,31.4,108.1,202.8,15.8,14340115,37,31.7,2.8028571428571425,0.43809523809523804,15.8
2008-09-07,2008,36,0.303808,1.4,0,0,10,15,9,1,35,61,13729,74,0,0,0,0,0,0,0,2.7,31.4,108.1,202.8,15.8,14340115,37,31.7,3.108571428571429,12.059523809523808,15.8
2008-09-14,2008,37,0.300516,1.4,0,0,12,20,8,2,42,62,16241,76,0,0,0,0,0,0,0,2.7,31.4,108.1,202.8,15.8,14340115,37,31.7,2.6028571428571428,4.2,15.8
2008-09-21,2008,38,0.326305,1.4,0,0,19,19,6,1,45,62,16875,122,0,0,0,0,0,0,0,2.7,31.4,108.1,202.8,15.8,14340115,37,31.7,2.617142857142857,0.23809523809523814,15.8
2008-09-28,2008,39,0.341255,1.4,0,0,7,27,9,5,48,60,15728,128,0,0,0,0,0,0,0,2.7,31.4,108.1,202.8,15.8,14340115,37,31.7,2.265714285714286,11.873809523809525,15.8
2008-10-05,2008,40,0.456622,1.5,0,0,29,83,33,15,160,122,35102,173,0,0,0,0,0,0,0,3.0,0.5,292.3,59.6,8.8,14340115,41,34.2,2.4714285714285715,2.780952380952381,8.8
2008-10-12,2008,41,0.5976,1.5,0,0,36,101,46,7,190,127,35540,175,0,0,0,0,0,0,0,3.0,0.5,292.3,59.6,8.8,14340115,41,34.2,2.502857142857143,0.35952380952380947,8.8
2008-10-19,2008,42,0.446498,1.5,0,0,22,76,30,12,140,125,34900,184,0,0,0,0,0,0,0,3.0,0.5,292.3,59.6,8.8,14340115,41,34.2,2.908571428571429,0.5190476190476191,8.8
2008-10-26,2008,43,0.550387,1.5,0,0,35,91,55,18,199,129,38911,211,0,0,0,0,0,0,0,3.0,0.5,292.3,59.6,8.8,14340115,41,34.2,3.1114285714285717,5.088095238095238,8.8
2008-11-02,2008,44,0.629068,1.5,0,0,50,103,39,34,226,131,37279,243,0,0,0,1,0,0,0,3.2,0.0,460.8,120.6,3.1,14340115,41,34.2,3.3771428571428572,1.9857142857142858,3.1
2008-11-09,2008,45,0.797354,1.5,0,0,51,110,108,18,287,129,38631,267,0,0,0,0,1,0,0,3.2,0.0,460.8,120.6,3.1,14340115,41,34.2,2.2942857142857145,3.128571428571429,3.1
2008-11-16,2008,46,0.791971,1.5,0,0,46,117,79,24,266,126,37219,264,0,0,0,0,0,0,0,3.2,0.0,460.8,120.6,3.1,14340115,41,34.2,2.985714285714286,3.980952380952381,3.1
2008-11-23,2008,47,0.800609,1.5,0,0,55,128,41,28,252,129,35874,276,0,0,0,0,0,0,0,3.2,0.0,460.8,120.6,3.1,14340115,41,34.2,4.442857142857142,0.14285714285714285,3.1
2008-11-30,2008,48,0.824359,1.5,0,0,44,79,53,25,201,123,26912,275,4,0,0,0,1,0,0,4.2,0.0,645.4,134.7,-2.5,14340115,41,34.2,2.585714285714286,8.973809523809523,-2.5
2008-12-07,2008,49,0.891217,1.5,0,0,63,144,77,20,304,120,36409,313,0,0,0,0,0,0,0,4.2,0.0,645.4,134.7,-2.5,14340115,41,34.2,3.1342857142857143,1.0666666666666667,-2.5
2008-12-14,2008,50,0.896461,1.5,0,0,50,142,68,16,276,122,33637,356,2,0,1,2,1,0,0,4.2,0.0,645.4,134.7,-2.5,14340115,41,34.2,4.348571428571429,11.073809523809524,-2.5
2008-12-21,2008,51,0.886263,1.5,0,0,52,77,55,34,218,121,27793,395,1,0,2,1,2,0,0,4.2,0.0,645.4,134.7,-2.5,14340115,41,34.2,4.494285714285715,4.6380952380952385,-2.5
2008-12-28,2008,52,1.00096,1.5,0,0,57,67,52,25,201,120,19676,346,6,0,4,0,0,0,0,4.2,0.0,645.4,134.7,-2.5,14340115,41,34.2,4.1085714285714285,2.3833333333333333,-2.5
2009-01-04,2008,53,1.05426,1.5,0,0,58,53,53,32,196,116,21854,346,6,0,3,1,1,0,0,3.4,0.0,636.4,72.8,-2.6,14340115,41,34.2,4.7057142857142855,0.7785714285714286,-2.6
2009-01-11,2009,1,0.628376,1.5,0,0,44,79,56,37,216,116,29563,423,6,0,8,2,2,0,0,3.4,0.0,765.5,71.8,-6.8,14403575,41,34.2,3.762857142857143,4.5547619047619055,-6.8
2009-01-18,2009,2,0.791179,1.5,0,0,59,100,84,25,268,116,30474,411,28,0,11,0,2,0,0,3.4,0.0,765.5,71.8,-6.8,14403575,41,34.2,2.7714285714285714,1.4785714285714284,-6.8
2009-01-25,2009,3,1.33088,1.5,0,0,77,129,107,29,342,117,30172,483,35,0,16,5,10,0,0,3.4,0.0,765.5,71.8,-6.8,14403575,41,34.2,3.2571428571428567,0.511904761904762,-6.8
2009-02-01,2009,4,1.55861,1.5,1,0,91,250,133,15,489,119,34150,596,62,0,43,4,16,0,0,3.4,0.0,765.5,71.8,-6.8,14403575,41,34.2,2.7657142857142856,3.6761904761904765,-6.8
2009-02-08,2009,5,3.55856,1.5,1,1,142,511,381,32,1066,121,37156,721,95,0,52,2,27,0,0,4.1,0.0,566.8,45.5,-1.6,14403575,41,34.2,3.9828571428571427,0.46190476190476193,-1.6
2009-02-15,2009,6,3.891,1.5,1,1,132,825,310,26,1293,121,37939,1000,115,0,107,18,105,0,0,4.1,0.0,566.8,45.5,-1.6,14403575,41,34.2,3.9971428571428578,1.2309523809523808,-1.6
2009-02-22,2009,7,3.01494,1.5,1,1,111,648,258,44,1061,123,35373,931,91,0,81,18,101,0,0,4.1,0.0,566.8,45.5,-1.6,14403575,41,34.2,3.6571428571428575,3.495238095238095,-1.6
2009-03-01,2009,8,2.74621,1.5,1,1,130,434,336,41,941,122,36112,941,51,0,66,7,69,0,0,4.1,0.0,566.8,45.5,-1.6,14403575,41,34.2,4.774285714285715,1.5357142857142858,-1.6
2009-03-08,2009,9,1.69174,1.5,1,1,77,301,166,37,581,119,35305,621,42,0,29,3,68,0,0,3.8,0.6,483.8,64.9,2.7,14403575,41,34.2,4.182857142857142,2.5,2.7
2009-03-15,2009,10,1.44048,1.5,0,0,72,240,117,33,462,118,32472,644,35,0,30,5,70,0,0,3.8,0.6,483.8,64.9,2.7,14403575,41,34.2,3.4428571428571426,2.4,2.7
2009-03-22,2009,11,1.46484,1.5,0,0,76,211,102,35,424,120,31565,496,11,0,13,6,47,0,0,3.8,0.6,483.8,64.9,2.7,14403575,41,34.2,3.2657142857142856,0.17142857142857143,2.7
2009-03-29,2009,12,0.971706,1.5,0,0,70,159,84,27,340,114,33671,491,11,0,12,2,29,0,0,3.8,0.6,483.8,64.9,2.7,14403575,41,34.2,3.754285714285714,2.873809523809524,2.7
2009-04-05,2009,13,0.853485,1.5,0,0,56,143,76,21,296,116,34884,432,6,0,9,0,34,0,0,4.0,6.7,257.9,111.1,10.0,14403575,41,34.2,3.9314285714285715,4.061904761904762,10.0
2009-04-12,2009,14,0.685797,1.5,0,0,44,102,57,7,210,112,31872,418,8,0,18,6,27,0,0,4.0,6.7,257.9,111.1,10.0,14403575,41,34.2,4.262857142857143,5.402380952380952,10.0
2009-04-19,2009,15,0.376908,1.5,0,0,26,59,24,8,117,109,30655,326,1,0,5,0,7,0,0,4.0,6.7,257.9,111.1,10.0,14403575,41,34.2,3.662857142857143,0.10238095238095238,10.0
2009-04-26,2009,16,0.547198,1.5,0,0,26,74,27,6,133,106,28117,310,3,1,3,1,10,0,0,4.0,6.7,257.9,111.1,10.0,14403575,41,34.2,3.697142857142857,5.50952380952381,10.0
2009-05-03,2009,17,1.46204,1.5,0,0,65,152,156,14,387,103,29271,2080,8,82,41,64,16,0,0,4.0,6.7,257.9,111.1,10.0,14403575,41,34.2,3.7971428571428567,0.569047619047619,10.0
2009-05-10,2009,18,1.09738,1.5,0,0,43,136,105,15,299,97,27578,2160,2,104,21,50,4,0,0,3.3,13.2,122.8,88.8,14.8,14403575,41,34.2,3.3228571428571425,6.454761904761905,14.8
2009-05-17,2009,19,1.22786,1.5,0,0,40,119,74,8,241,93,23227,1103,5,111,5,27,3,0,0,3.3,13.2,122.8,88.8,14.8,14403575,41,34.2,3.4285714285714284,2.235714285714286,14.8
2009-05-24,2009,20,0.648152,1.5,0,0,24,67,46,6,143,85,19989,1359,7,391,2,37,0,0,0,3.3,13.2,122.8,88.8,14.8,14403575,41,34.2,3.0085714285714285,0.7738095238095238,14.8
2009-05-31,2009,21,0.823621,1.5,0,0,26,85,49,10,170,83,17699,1427,19,499,1,24,1,0,0,3.3,13.2,122.8,88.8,14.8,14403575,41,34.2,2.8857142857142857,3.9309523809523808,14.8
2009-06-07,2009,22,1.37514,1.5,0,0,58,164,79,9,310,83,20529,1653,68,665,0,13,0,0,0,2.9,29.3,41.6,140.8,17.9,14403575,41,34.2,2.754285714285715,0.6285714285714287,17.9
2009-06-14,2009,23,1.44933,1.5,0,0,41,154,74,9,278,83,19942,1318,133,360,0,2,0,0,0,2.9,29.3,41.6,140.8,17.9,14403575,41,34.2,2.282857142857143,6.761904761904762,17.9
2009-06-21,2009,24,1.8476,1.5,1,0,58,117,72,9,256,83,19849,1142,174,192,1,2,0,0,0,2.9,29.3,41.6,140.8,17.9,14403575,41,34.2,2.837142857142857,5.480952380952381,17.9
2009-06-28,2009,25,0.657668,1.5,0,0,34,61,48,7,150,81,18585,952,114,167,0,1,0,0,0,2.9,29.3,41.6,140.8,17.9,14403575,41,34.2,3.4657142857142857,2.780952380952381,17.9
2009-07-05,2009,26,0.792866,1.5,0,0,37,54,52,7,150,81,16711,721,49,142,0,1,0,0,0,2.9,81.8,14.1,186.9,20.5,14403575,41,34.2,2.825714285714286,9.838095238095239,20.5
2009-07-12,2009,27,0.51783,1.5,0,0,21,53,45,4,123,83,18909,686,26,126,0,0,0,0,0,2.9,81.8,14.1,186.9,20.5,14403575,41,34.2,2.7285714285714286,4.54047619047619,20.5
2009-07-19,2009,28,0.410307,1.5,0,0,23,31,34,5,93,79,19157,603,12,69,0,0,0,0,0,2.9,81.8,14.1,186.9,20.5,14403575,41,34.2,2.674285714285714,2.373809523809524,20.5
2009-07-26,2009,29,0.389722,1.5,0,0,19,25,30,8,82,78,19178,420,4,29,0,0,0,0,0,2.9,81.8,14.1,186.9,20.5,14403575,41,34.2,2.7685714285714282,10.540476190476193,20.5
2009-08-02,2009,30,0.315146,1.5,0,0,20,23,24,4,71,79,18435,375,5,30,0,0,0,0,0,2.9,81.8,14.1,186.9,20.5,14403575,41,34.2,2.6314285714285717,4.830952380952381,20.5
2009-08-09,2009,31,0.293901,1.5,0,0,16,21,16,6,59,78,16850,388,2,17,0,0,0,0,0,2.6,107.8,24.1,85.7,21.0,14403575,41,34.2,2.545714285714286,0.588095238095238,21.0
2009-08-16,2009,32,0.196452,1.5,0,0,7,21,15,1,44,74,16436,396,7,39,0,0,0,0,0,2.6,107.8,24.1,85.7,21.0,14403575,41,34.2,2.025714285714286,2.085714285714286,21.0
2009-08-23,2009,33,0.371016,1.5,0,0,22,25,23,5,75,71,16098,271,3,17,0,0,0,0,0,2.6,107.8,24.1,85.7,21.0,14403575,41,34.2,2.6942857142857144,3.3500000000000005,21.0
2009-08-30,2009,34,0.619181,1.5,0,0,47,37,13,5,102,80,19118,332,3,8,0,0,0,0,0,2.6,107.8,24.1,85.7,21.0,14403575,41,34.2,2.7371428571428567,5.25,21.0
2009-09-06,2009,35,0.784916,1.5,0,0,12,97,30,5,144,84,20699,372,0,6,0,0,0,0,0,2.9,11.7,127.7,55.7,14.5,14403575,41,34.2,2.1542857142857144,0.0,14.5
2009-09-13,2009,36,0.883805,1.5,0,0,14,133,24,3,174,85,19878,387,3,10,1,1,0,0,0,2.9,11.7,127.7,55.7,14.5,14403575,41,34.2,2.842857142857143,2.9761904761904754,14.5
2009-09-20,2009,37,1.14757,1.5,0,0,17,302,26,5,350,87,25253,541,2,39,2,0,0,0,0,2.9,11.7,127.7,55.7,14.5,14403575,41,34.2,3.088571428571428,0.24999999999999997,14.5
2009-09-27,2009,38,1.4646,1.5,0,0,22,383,74,7,486,89,27960,612,6,33,0,0,0,0,0,2.9,11.7,127.7,55.7,14.5,14403575,41,34.2,2.8657142857142857,1.8476190476190477,14.5
2009-10-04,2009,39,1.51308,1.5,1,0,33,347,62,5,447,90,27616,609,5,36,0,0,2,0,0,3.2,0.0,295.5,129.5,8.7,14403575,41,34.2,2.708571428571428,5.673809523809523,8.7
2009-10-11,2009,40,1.6257,1.2,1,1,77,421,532,20,665,133,40591,608,2,48,0,1,0,0,0,3.2,0.0,295.5,129.5,8.7,14403575,56,38.8,3.325714285714286,2.9476190476190474,8.7
2009-10-18,2009,41,2.5068,1.2,1,1,146,574,706,31,930,145,38368,773,9,169,0,0,1,0,0,3.2,0.0,295.5,129.5,8.7,14403575,56,38.8,3.7542857142857144,3.2619047619047623,8.7
2009-10-25,2009,42,4.46761,1.2,1,1,169,1434,1628,30,1883,146,41669,1136,17,396,0,0,4,0,0,3.2,0.0,295.5,129.5,8.7,14403575,56,38.8,2.84,5.745238095238095,8.7
2009-11-01,2009,43,6.21051,1.2,1,1,301,2581,2810,30,3222,148,45199,1527,41,622,0,0,1,0,0,3.2,0.0,295.5,129.5,8.7,14403575,56,38.8,3.2742857142857145,3.042857142857143,8.7
2009-11-08,2009,44,9.68812,1.2,1,1,524,3726,4039,41,4703,152,47875,1788,56,735,0,0,0,0,0,3.3,0.0,394.2,98.0,5.3,14403575,56,38.8,2.7028571428571433,0.3738095238095238,5.3
2009-11-15,2009,45,7.47055,1.2,1,1,489,2366,2752,32,3365,148,44846,1745,71,717,0,0,0,0,0,3.3,0.0,394.2,98.0,5.3,14403575,56,38.8,3.542857142857143,6.654761904761904,5.3
2009-11-22,2009,46,4.90291,1.2,1,1,397,1418,1709,59,2273,155,45824,1519,5,504,0,0,1,0,0,3.3,0.0,394.2,98.0,5.3,14403575,56,38.8,2.5599999999999996,2.75,5.3
2009-11-29,2009,47,2.8278,1.2,1,1,192,420,588,31,861,151,27742,937,4,273,0,0,0,0,0,3.3,0.0,394.2,98.0,5.3,14403575,56,38.8,3.9314285714285715,3.311904761904762,5.3
2009-12-06,2009,48,1.96982,1.2,1,1,156,414,540,22,775,152,39966,978,25,167,0,0,0,0,0,4.2,0.0,636.8,111.8,-2.2,14403575,56,38.8,3.482857142857143,5.607142857142857,-2.2
2009-12-13,2009,49,1.32415,1.2,1,1,123,330,416,23,595,155,40778,599,8,63,0,0,0,0,0,4.2,0.0,636.8,111.8,-2.2,14403575,56,38.8,3.662857142857143,5.792857142857144,-2.2
2009-12-20,2009,50,1.10431,1.2,0,0,130,190,259,19,434,138,36092,513,7,41,0,0,0,0,0,4.2,0.0,636.8,111.8,-2.2,14403575,56,38.8,4.682857142857143,1.3547619047619046,-2.2
2009-12-27,2009,51,1.05806,1.2,0,0,105,103,138,13,270,139,22963,378,0,23,0,0,0,0,0,4.2,0.0,636.8,111.8,-2.2,14403575,56,38.8,4.2,2.8714285714285714,-2.2
2010-01-03,2009,52,1.12733,1.2,0,0,93,84,129,21,267,135,23827,427,0,24,0,0,0,0,0,4.2,0.0,636.8,111.8,-2.2,14403575,56,38.8,4.454285714285715,2.3166666666666664,-2.2
2010-01-10,2010,1,0.781852,1.2,0,0,83,101,155,17,276,138,31688,420,0,20,0,0,0,0,0,3.9,0.0,657.3,73.2,-3.2,14469783,56,38.8,4.111428571428571,0.12142857142857143,-3.2
2010-01-17,2010,2,0.632696,1.2,0,0,84,79,118,14,235,143,33169,329,0,3,0,0,0,0,0,3.9,0.0,657.3,73.2,-3.2,14469783,56,38.8,3.0342857142857147,1.0666666666666667,-3.2
2010-01-24,2010,3,0.790784,1.2,0,0,110,108,141,14,278,146,34664,316,0,7,0,0,0,0,0,3.9,0.0,657.3,73.2,-3.2,14469783,56,38.8,2.757142857142857,2.590476190476191,-3.2
2010-01-31,2010,4,0.783799,1.2,0,0,80,159,193,11,302,143,37360,268,0,14,0,2,1,0,0,3.9,0.0,657.3,73.2,-3.2,14469783,56,38.8,4.614285714285715,4.954761904761904,-3.2
2010-02-07,2010,5,0.854759,1.2,0,0,102,193,222,11,352,142,37486,306,0,9,0,0,0,0,0,4.5,0.0,521.5,88.6,0.0,14469783,56,38.8,3.802857142857143,0.15,0.0
2010-02-14,2010,6,0.800757,1.2,0,0,83,153,197,17,327,142,35666,310,0,14,0,0,0,0,0,4.5,0.0,521.5,88.6,0.0,14469783,56,38.8,4.965714285714285,0.38571428571428573,0.0
2010-02-21,2010,7,0.989387,1.2,0,0,87,171,232,12,366,140,33173,324,1,19,0,0,0,0,0,4.5,0.0,521.5,88.6,0.0,14469783,56,38.8,4.788571428571428,1.0476190476190477,0.0
2010-02-28,2010,8,0.819106,1.2,0,0,74,146,187,16,288,137,35489,275,0,10,0,0,0,0,0,4.5,0.0,521.5,88.6,0.0,14469783,56,38.8,3.9542857142857146,11.440476190476188,0.0
2010-03-07,2010,9,0.658079,1.2,0,0,64,110,145,9,234,138,35276,262,0,8,0,0,0,0,0,4.4,0.1,370.0,228.9,6.3,14469783,56,38.8,4.7942857142857145,0.49999999999999994,6.3
2010-03-14,2010,10,0.760086,1.2,0,0,68,113,139,13,228,138,33885,200,0,3,0,0,0,0,0,4.4,0.1,370.0,228.9,6.3,14469783,56,38.8,4.1085714285714285,7.683333333333333,6.3
2010-03-21,2010,11,0.509447,1.2,0,0,53,81,108,5,183,135,32655,182,0,0,0,0,0,0,0,4.4,0.1,370.0,228.9,6.3,14469783,56,38.8,3.571428571428572,2.0952380952380953,6.3
2010-03-28,2010,12,0.516424,1.2,0,0,54,87,116,3,189,136,34808,141,0,0,0,0,1,0,0,4.4,0.1,370.0,228.9,6.3,14469783,56,38.8,4.42,7.278571428571429,6.3
2010-04-04,2010,13,0.573968,1.2,0,0,45,106,127,8,191,135,33172,124,0,0,0,0,0,0,0,3.4,6.3,205.5,46.0,11.7,14469783,56,38.8,3.7771428571428567,14.51904761904762,11.7
2010-04-11,2010,14,0.627147,1.2,0,0,54,111,152,18,249,129,34370,126,0,2,0,1,0,0,0,3.4,6.3,205.5,46.0,11.7,14469783,56,38.8,3.4257142857142853,2.807142857142857,11.7
2010-04-18,2010,15,0.480886,1.2,0,0,46,82,102,5,170,128,34785,86,0,5,0,0,0,0,0,3.4,6.3,205.5,46.0,11.7,14469783,56,38.8,2.8371428571428576,2.873809523809524,11.7
2010-04-25,2010,16,0.446048,1.2,0,0,37,62,74,9,124,120,29528,91,0,0,0,0,0,0,0,3.4,6.3,205.5,46.0,11.7,14469783,56,38.8,3.228571428571429,0.7476190476190476,11.7
2010-05-02,2010,17,0.403118,1.2,0,0,35,60,71,5,120,113,31792,84,0,0,0,0,0,0,0,3.4,6.3,205.5,46.0,11.7,14469783,56,38.8,3.568571428571428,1.5952380952380953,11.7
2010-05-09,2010,18,0.544571,1.2,0,0,40,79,103,7,161,102,28945,75,0,5,0,0,0,0,0,3.5,31.9,84.3,74.1,16.7,14469783,56,38.8,4.4399999999999995,2.783333333333334,16.7
2010-05-16,2010,19,0.381845,1.2,0,0,38,35,51,6,107,95,26679,75,1,1,0,0,0,0,0,3.5,31.9,84.3,74.1,16.7,14469783,56,38.8,3.374285714285714,0.9619047619047619,16.7
2010-05-23,2010,20,0.440724,1.2,0,0,39,47,60,4,114,91,25431,85,0,0,0,0,0,0,0,3.5,31.9,84.3,74.1,16.7,14469783,56,38.8,2.8542857142857145,2.5547619047619046,16.7
2010-05-30,2010,21,0.498855,1.2,0,0,40,51,67,11,122,90,24667,58,0,0,0,0,0,0,0,3.5,31.9,84.3,74.1,16.7,14469783,56,38.8,2.94,0.7261904761904762,16.7
2010-06-06,2010,22,0.528899,1.2,0,0,29,41,50,8,94,79,17702,55,0,0,0,1,0,0,0,2.9,92.8,21.0,87.9,20.7,14469783,56,38.8,3.037142857142857,5.914285714285714,20.7
2010-06-13,2010,23,0.440879,1.2,0,0,38,39,54,6,102,83,21462,50,0,0,0,0,0,0,0,2.9,92.8,21.0,87.9,20.7,14469783,56,38.8,2.6685714285714286,2.9880952380952377,20.7
2010-06-20,2010,24,0.453756,1.2,0,0,34,40,49,6,92,79,20081,56,0,0,0,0,0,0,0,2.9,92.8,21.0,87.9,20.7,14469783,56,38.8,2.948571428571429,1.9690476190476187,20.7
2010-06-27,2010,25,0.434432,1.2,0,0,29,32,44,8,91,79,20630,43,0,0,0,0,0,0,0,2.9,92.8,21.0,87.9,20.7,14469783,56,38.8,2.6485714285714286,2.0142857142857142,20.7
2010-07-04,2010,26,0.381214,1.2,0,0,30,31,44,2,79,79,19866,38,0,1,0,0,0,0,0,3.0,166.0,5.2,70.9,23.5,14469783,56,38.8,3.165714285714286,1.8642857142857143,23.5
2010-07-11,2010,27,0.446611,1.2,0,0,31,35,45,5,84,77,17142,36,0,0,0,0,0,0,0,3.0,166.0,5.2,70.9,23.5,14469783,56,38.8,2.7285714285714286,2.442857142857143,23.5
2010-07-18,2010,28,0.335783,1.2,0,0,19,33,42,6,75,77,20827,39,0,0,0,0,0,0,0,3.0,166.0,5.2,70.9,23.5,14469783,56,38.8,2.985714285714286,2.1119047619047615,23.5
2010-07-25,2010,29,0.389147,1.2,0,0,35,35,45,4,89,79,20874,33,0,0,0,0,0,0,0,3.0,166.0,5.2,70.9,23.5,14469783,56,38.8,2.7228571428571433,3.8071428571428574,23.5
2010-08-01,2010,30,0.412654,1.2,0,0,23,35,46,6,79,79,19862,11,0,0,0,0,1,0,0,3.0,166.0,5.2,70.9,23.5,14469783,56,38.8,3.337142857142857,0.6428571428571427,23.5
2010-08-08,2010,31,0.356796,1.2,0,0,23,30,41,2,78,77,18969,10,0,0,0,0,0,0,0,3.1,107.3,17.8,73.3,21.2,14469783,56,38.8,3.1228571428571428,1.9261904761904762,21.2
2010-08-15,2010,32,0.420547,1.2,0,0,28,32,48,8,91,77,19587,14,0,0,0,3,0,0,0,3.1,107.3,17.8,73.3,21.2,14469783,56,38.8,2.5542857142857143,1.0833333333333333,21.2
2010-08-22,2010,33,0.324615,1.2,0,0,22,28,37,6,71,75,19225,33,0,0,0,1,0,0,0,3.1,107.3,17.8,73.3,21.2,14469783,56,38.8,2.5,2.9904761904761905,21.2
2010-08-29,2010,34,0.266723,1.2,0,0,18,27,39,6,69,77,20129,59,0,0,0,2,0,0,0,3.1,107.3,17.8,73.3,21.2,14469783,56,38.8,3.8200000000000003,5.3880952380952385,21.2
2010-09-05,2010,35,0.240131,1.2,0,0,16,18,27,5,57,80,20824,49,0,1,0,0,1,0,0,3.3,48.6,92.0,88.2,17.0,14469783,56,38.8,3.0485714285714285,2.166666666666667,17.0
2010-09-12,2010,36,0.423526,1.2,0,0,9,40,56,6,77,82,20239,62,0,0,0,0,0,0,0,3.3,48.6,92.0,88.2,17.0,14469783,56,38.8,3.1999999999999997,0.6142857142857142,17.0
2010-09-19,2010,37,0.404256,1.2,0,0,25,36,56,10,101,80,24196,53,0,0,0,0,0,0,0,3.3,48.6,92.0,88.2,17.0,14469783,56,38.8,2.6457142857142855,2.4619047619047616,17.0
2010-09-26,2010,38,0.446418,1.2,0,0,22,59,71,15,115,79,25201,69,0,0,0,0,0,0,0,3.3,48.6,92.0,88.2,17.0,14469783,56,38.8,3.608571428571429,0.6690476190476191,17.0
2010-10-03,2010,39,0.357445,1.2,0,0,24,34,57,10,97,83,25796,74,0,0,0,0,0,0,0,3.8,2.8,267.1,117.4,9.7,14469783,56,38.8,4.097142857142857,8.254761904761905,9.7
2010-10-10,2010,40,0.415796,1.4,0,0,91,97,131,11,252,150,50877,99,0,1,0,0,0,0,0,3.8,2.8,267.1,117.4,9.7,14469783,60,39.5,4.02,3.740476190476191,9.7
2010-10-17,2010,41,0.58519,1.4,0,0,106,127,172,14,307,151,47313,95,0,0,0,1,0,0,0,3.8,2.8,267.1,117.4,9.7,14469783,60,39.5,3.725714285714286,6.602380952380953,9.7
2010-10-24,2010,42,0.587396,1.4,0,0,98,151,205,11,338,160,54188,124,0,0,0,1,0,0,0,3.8,2.8,267.1,117.4,9.7,14469783,60,39.5,2.777142857142857,0.33571428571428574,9.7
2010-10-31,2010,43,0.572541,1.4,0,0,104,144,194,22,345,165,56056,132,0,0,0,3,1,0,0,3.8,2.8,267.1,117.4,9.7,14469783,60,39.5,3.517142857142857,2.8595238095238087,9.7
2010-11-07,2010,44,0.603793,1.4,0,0,103,152,200,16,338,163,52485,124,0,0,0,2,0,0,0,3.5,0.0,447.5,97.7,3.6,14469783,60,39.5,3.277142857142857,5.054761904761905,3.6
2010-11-14,2010,45,0.556758,1.4,0,0,99,119,168,9,302,165,50532,103,0,1,0,0,0,0,0,3.5,0.0,447.5,97.7,3.6,14469783,60,39.5,4.174285714285714,2.642857142857143,3.6
2010-11-21,2010,46,0.705164,1.4,0,0,107,176,235,22,395,164,54900,128,0,0,0,5,0,0,0,3.5,0.0,447.5,97.7,3.6,14469783,60,39.5,3.2971428571428567,4.147619047619047,3.6
